"gutenberg_id","title","author","lccn","wikipedia_url","publication_year"
"56016","Memories of Old Montana","Con Price","46000450","","1945"
"56017","The Black Barque","T. Jenkins Hains","05006783","","1905"
"56020","The Power of Truth: Individual Problems and Possibilities","William George Jordan","33012730","https://en.wikipedia.org/wiki/The_Power_of_Truth","1916"
"56023","Vienna 1683","Henry Elliot Malden","75505753","","1883"
"56028","The Romance of the Harem","Anna Harriette Leonowens","05009742","","1873"
"56038","Port Arthur : a monster heroism","Richard Barry","05013189","","1905"
"56039","Lincoln's Plan of Reconstruction","Charles H. McCarthy","37038775","","1901"
"56040","Memoirs of Mistral","Frédéric Mistral","08008543","","1907"
"56046","The Story of Duciehurst: A Tale of the Mississippi","Charles Egbert Craddock","14012285","","1914"
"56049","Cleopatra: A Study","Henry Houssaye","05023383","","1890"
"56053","The Day of Doom; Or, a Poetical Description of the Great and Last Judgement","","","https://en.wikipedia.org/wiki/The_Day_of_Doom","1662"
"56060","Presidential Problems","Grover Cleveland","04027679","","1904"
"56061","In Tamal Land","Helen Bingham","06041539","","1906"
"56063","Oxford Mountaineering Essays","Arnold Lunn","13000567","","1912"
"56076","Travels in Southern Europe and the Levant, 1810-1817","C. R. Cockerell","03031258","","1903"
"56078","Notes Geographical and Historical, Relating to the Town of Brooklyn in Kings…","","01014150","","1824"
"56084","Catharine de Bora: Social and Domestic Scenes in the Home of Luther","Morris","unk81034159","","1856"
"56085","The Silver Princess in Oz","Ruth Plumly Thompson","","https://en.wikipedia.org/wiki/The_Silver_Princess_in_Oz","1938"
"56088","John Marshall","James Bradley Thayer","01031929","","1901"
"56089","An American Diplomat in China","Paul S. Reinsch","22005622","","1922"
"56090","Woman's Profession as Mother and Educator, with Views in Opposition to Woman…","","07042224","","1872"
"56094","Allegheny Episodes","Henry W. Shoemaker","22023874","","1922"
"56100","Ten years of missionary work among the Indians at Skokomish, Washington…","","01023753","","1886"
"56104","Walks about Washington","Francis E. Leupp","15019291","","1915"
"56106","John Brown's Raid","United States. National Park Service","73600184","","1974"
"56109","Bringing up the Boy","Carl Avery Werner","13006287","","1913"
"56112","The Man Behind the Bars","Winifred Louise Taylor","14017509","","1914"
"56121","Shout treason : the trial of Aaron Burr","Francis F. Beirne","59013552","","1959"
"56132","Earthwork Slips and Subsidences upon Public Works","John Newman","06008851","","1890"
"56135","Tobacco: Growing, Curing, & Manufacturing","Charles G. Warnford Lock","08027225","","1886"
"56140","In the Footprints of Charles Lamb","Benjamin Ellis Martin","12036555","","1890"
"56143","With Roberts to Pretoria: A Tale of The South African War","G. A. Henty","01024958","","1901"
"56145","Tribal Custom in Anglo-Saxon Law","Frederic Seebohm","02016991","","1902"
"56154","The Man from Bar 20: A Story of the Cow Country","Clarence Edward Mulford","27007326","","1918"
"56158","The Story of Gösta Berling","Selma Lagerlöf","","https://en.wikipedia.org/wiki/G%C3%B6sta_Berling%27s_Saga","1891"
"56159","Auroræ: Their Characters and Spectra","J. Rand Capron","05012324","","1879"
"56166","Word Portraits of Famous Writers","Mabel E. Wotton","01021225","","1887"
"56184","Brother Van","Stella Wyatt Brummitt","19008477","","1919"
"56186","Argentina and Uruguay","Gordon Ross","19006274","","1917"
"56201","British Bees","William Edward Shuckard","08021375","","1866"
"56204","The Unspeakable Scot","T. W. H. Crosland","02018614","","1902"
"56205","Voyager 1 Encounters Saturn","","81601525","","1980"
"56208","Philip Hale's Boston Symphony Programme Notes","Philip Hale","35035355","","1935"
"56210","The Lincoln Country in Pictures","Carl Frazier and Rosalie Frazier","63019173","","1963"
"56211","Recollections of Rifleman Harris, (Old 95th.)","Benjamin Harris","","https://en.wikipedia.org/wiki/The_Recollections_of_Rifleman_Harris","1848"
"56217","San Francisco Relief Survey; the organization and methods of relief used after…","","13009196","","1913"
"56218","Following the Sun-Flag: A Vain Pursuit Through Manchuria","Jr. John Fox","05012221","","1905"
"56220","Historical record of the Seventh Regiment, or the Royal Fusiliers","Richard Cannon","00423109","","1847"
"56221","Backwater: Pilgrimage, Volume 2","Dorothy M. Richardson","","https://en.wikipedia.org/wiki/Pilgrimage_(novel_sequence)","1915"
"56238","Deerfoot on the Prairies","Edward Sylvester Ellis","05028019","","1905"
"56248","Persian Literature, Ancient and Modern","Elizabeth A. Reed","13014671","","1893"
"56249","The Problem of Manflight","James Means","33031806","","1894"
"56256","A Probable Italian Source of Shakespeare's ""Julius Cæsar""","Alexander Boecker","14004949","","1913"
"56260","Through Spain to the Sahara","Matilda Betham-Edwards","04005119","","1868"
"56263","How to be a man : a book for boys, containing useful hints on the formation of…","","10011714","","1847"
"56264","Italian Fantasies","Israel Zangwill","79302550","","1910"
"56267","The Game Fish, of the Northern States and British Provinces","Roosevelt","12022472","","1884"
"56271","Municipal Housecleaning","William Parr Capes and Jeanne Daniels Carpenter","18014819","","1918"
"56277","Derelicts: An Account of Ships Lost at Sea in General Commercial Traffic","Sprunt","20005737","","1920"
"56285","The Oyster: Where, How and When to Find, Breed, Cook and Eat It","Murray","48039808","","1853"
"56287","Simplex Munditiis, Gentlemen","Delano de Lannoy and Arnold","09030583","","1891"
"56290","Men and Measures","Edward Nicholson","12011234","","1912"
"56292","Kultur in Cartoons","Louis Raemaekers","17031662","","1917"
"56293","Historical Record of the Tenth, or the North Lincolnshire, Regiment of Foot,","","00423108","","1847"
"56297","A Boy of Old Japan","R. Van Bergen","01012914","","1901"
"56299","From Convent to Conflict; Or, A Nun's Account of the Invasion of Belgium","","16015233","","1916"
"56302","The Source and Mode of Solar Energy Throughout the Universe","Isaac W. Heysinger","06010665","","1895"
"56303","Agate Fossil Beds National Monument, Nebraska","","80607119","https://en.wikipedia.org/wiki/Agate_Fossil_Beds_National_Monument","1980"
"56304","American Indian Ways of Life: An Interpretation of the Archaeology of Illinois…","","58063396","","1958"
"56305","The Moon: considered as a planet, a world, and a satellite.","James Nasmyth et al.","02018052","","1874"
"56306","Living the Radiant Life: A Personal Narrative","George Wharton James","16006448","","1916"
"56308","When I was your age","Laura Elizabeth Howe Richards","04017769","","1894"
"56311","The Book of the Ocean","Ernest Ingersoll","98000362","","1898"
"56314","Zigzag Journeys in the Camel Country: Arabia in Picture and Story","Zwemer et al.","11029697","","1911"
"56316","The Campaign Round Liège","J. M. Kennedy","15004778","","1914"
"56321","A Tour Through South America","A. S. Forrest","14030265","","1913"
"56322","The Mary Frances Story Book; or, Adventures Among the Story People","Fryer","22002052","","1921"
"56331","The Historical Growth of the English Parish Church","A. Hamilton Thompson","12024576","","1911"
"56332","Keely and His Discoveries: Aerial Navigation","Mrs. Bloomfield H. Moore","","https://en.wikipedia.org/wiki/John_Ernst_Worrell_Keely","1837"
"56336","The Automatic Toy Works","New York Automatic Toy Works","11022648","","1882"
"56338","Ruth's Marriage in Mars: A Scientific Novel","Mrs. Charles Wilder Glass","13000949","","1912"
"56344","Pigments, Paint and Painting: A practical book for practical men","George Terry","05004494","","1893"
"56346","A Book of American Explorers","Thomas Wentworth Higginson","16009918","","1877"
"56347","The General Historie of Virginia, New England & the Summer Isles (Vol. I)","Smith","","https://en.wikipedia.org/wiki/The_Generall_Historie_of_Virginia,_New-England,_and_the_Summer_Isles","1624"
"56348","From Dublin to Chicago: Some Notes on a Tour in America","George A. Birmingham","14018569","","1914"
"56349","Goodbird the Indian: His Story","Edward Goodbird and Gilbert Livingstone Wilson","14011509","","1914"
"56353","Pyrometry: A Practical Treatise on the Measurement of High Temperatures","Darling","27024476","","1920"
"56355","The Bride of Mission San José: A Tale of Early California","John Augustine Cull","21000108","","1920"
"56360","How the Nations Waged War","J. M. Kennedy","15004777","","1914"
"56364","The Flight of Georgiana: A Story of Love and Peril in England in 1746","Stephens","05028005","","1905"
"56375","Sir P.S.: His Astrophel and Stella","Philip Sidney","","https://en.wikipedia.org/wiki/Astrophel_and_Stella","1591"
"56376","The Americans","Hugo Münsterberg","04035738","","1904"
"56380","Doctor Mead's Short discourse explain'd : Being a clearer account of…","","34037534","","1721"
"56387","Frederick the Great and the Rise of Prussia","William Fiddian Reddaway","04017246","","1904"
"56391","The Little London Directory of 1677","Lee, Samuel, active 1677-1695","09006388","","1863"
"56397","Birds of Britain","J. Lewis Bonhote","08032359","","1907"
"56418","New York Nocturnes, and Other Poems","Sir Charles G. D. Roberts","c98000095","","1898"
"56419","The Young Man and Journalism","Chester Sanders Lord","22022794","","1922"
"56420","Halloween, a Romaunt; with Lays Meditative and Devotional","A. Cleveland Coxe","76260518","","1845"
"56424","Shores of the Polar Sea: A Narrative of the Arctic Expedition of 1875-6","Moss","05038900","","1878"
"56426","The Mummy! A Tale of the Twenty-Second Century","Mrs. Loudon","","https://en.wikipedia.org/wiki/The_Mummy!_A_Tale_of_the_Twenty-Second_Century","1827"
"56427","Animal Locomotion; or, walking, swimming, and flying","James Bell Pettigrew","15006935","","1873"
"56428","Saratoga National Historical Park, New York","Charles W. Snell and Francis Wilshin","59063640","","1959"
"56429","Gray Days and Gold in England and Scotland","William Winter","03032663","","1896"
"56430","The Race of the Swift","Edwin Carlile Litsey","05032679","","1905"
"56436","The Great Valley","Edgar Lee Masters","16022862","","1916"
"56437","Rice Papers","Hugh Leigh Norris","05040806","","1905"
"56438","Our sentimental journey through France and Italy","Pennell and Pennell","39006708","","1893"
"56439","Old Clinkers: A Story of the New York Fire Department","Harvey Jerrold O'Higgins","09027992","","1909"
"56440","Physiological Researches on Life and Death","Xavier Bichat","06009707","","1827"
"56443","Seventeen Years in the Underworld","Wellington Scott","16007247","","1916"
"56444","The Status of the Jews in Egypt","W. M. Flinders Petrie","22017546","","1922"
"56445","The Mania of the Nations on the Planet Mars and its Terrific Consequences","","15006251","","1915"
"56447","The Tunnel: Pilgrimage, Volume 4","Dorothy M. Richardson","","https://en.wikipedia.org/wiki/Pilgrimage_(novel_sequence)","1915"
"56456","Three Men: A Novel","Maksim Gorky","","https://en.wikipedia.org/wiki/Three_of_Them","1901"
"56463","Bacon's Essays, and Wisdom of the Ancients","Francis Bacon","36013253","","1884"
"56467","A Book of Distinctive Interiors","William Auerbach Vollmer","13000350","","1912"
"56469","Five Years in a Persian Town","Napier Malcolm","05034219","","1905"
"56478","Old Mines of Southern California","William H. Storms and Harold W. Fairbanks","65004208","","1965"
"56479","Hymn Stories of the Twentieth Century","William J. Hart","48010040","","1948"
"56480","Hymns in Human Experience","William J. Hart","31014203","","1931"
"56484","The Future in America: A Search After Realities","H. G. Wells","06040259","https://en.wikipedia.org/wiki/The_Future_in_America","1906"
"56485","Hyde Park, Its History and Romance","Mrs. Alec-Tweedie","08034713","","1908"
"56486","The War of Chupas","Pedro de Cieza de León","18021099","","1918"
"56487","An Apology for the True Christian Divinity","Robert Barclay","32003226","","1765"
"56488","The Wild Elephant and the Method of Capturing and Taming it in Ceylon","Tennent","04029293","","1867"
"56489","Apparitions and thought-transference: an examination of the evidence for…","","33024140","","1894"
"56494","Ecclesiastical Vestments: Their development and history","Macalister","37029677","","1896"
"56502","Travels to Discover the Source of the Nile, Volume 4 (of 5)","James Bruce","","https://en.wikipedia.org/wiki/Travels_to_Discover_the_Source_of_the_Nile","1790"
"56503","Tyburn Tree: Its History and Annals","Alfred Marks","11015038","","1908"
"56504","Proverbs and Their Lessons","Richard Chenevix Trench","13021978","","1861"
"56505","Historic Bubbles","Frederic Leake","03003054","","1896"
"56514","Wild Roses: A Tale of the Rockies","Howard R. Driggs","16022847","","1916"
"56517","The Philosophy of Auguste Comte","Lucien Lévy-Bruhl","04009470","","1903"
"56528","Germinal","Émile Zola","","https://en.wikipedia.org/wiki/Germinal_(novel)","1885"
"56529","After Icebergs with a Painter","Louis Legrand Noble","01027843","","1861"
"56530","Literary Landmarks of Venice","Laurence Hutton","04016661","","1896"
"56536","A Life of Walt Whitman","Henry Bryan Binns","06007413","","1905"
"56540","Miss Parloa's Young Housekeeper","Maria Parloa","04010654","","1894"
"56541","The Joy of Life [La joie de vivre]","Émile Zola","","https://en.wikipedia.org/wiki/La_joie_de_vivre","1884"
"56542","Philipp Reis: Inventor of the Telephone","Silvanus P. Thompson","08003088","","1883"
"56544","""Monsieur Henri"": A Foot-Note to French History","Louise Imogen Guiney","04022629","","1892"
"56550","The Popol Vuh: The Mythic and Heroic Sagas of the Kichés of Central America","","09009953","https://en.wikipedia.org/wiki/Popol_Vuh","1908"
"56555","The Magical Mimics in Oz","Jack Snow","46006391","https://en.wikipedia.org/wiki/The_Magical_Mimics_in_Oz","1946"
"56557","The Life and Times of Alfred the Great","Charles Plummer","02021039","","1902"
"56560","Waterways and Water Transport in Different Countries","J. Stephen Jeans","04004240","","1890"
"56562","Kidnapped (Illustrated)","Robert Louis Stevenson","","https://en.wikipedia.org/wiki/Kidnapped_(novel)","1886"
"56568","Graham's Magazine, Vol. XXX, No. 5, May 1847","","","https://en.wikipedia.org/wiki/Graham%27s_Magazine","1841"
"56572","Water Wonders Every Child Should Know","Jean M. Thompson","07035227","","1907"
"56576","Legends of Fire Island Beach and the South Side","Edward R. Shaw","12012216","","1895"
"56581","D'Orsay; or, The complete dandy","W. Teignmouth Shore","w12000068","","1911"
"56588","New Ideas for Work and Play: What a Girl Can Make and Do","Beard and Beard","02024933","","1902"
"56590","The Rush for the Spoil (La Curée): A Realistic Novel","Émile Zola","","https://en.wikipedia.org/wiki/La_Cur%C3%A9e","1872"
"56596","The Gilded Man (El Dorado) and other pictures of the Spanish occupancy of…","","02001912","","1893"
